Epoch,ReLU_train,ReLU_test,LeakyReLU_train,LeakyReLU_test,ELU_train,ELU_test
225,91.38888888888889,82.87037037037037,91.66666666666667,81.85185185185185,94.9074074074074,79.25925925925925
226,91.57407407407408,82.4074074074074,92.4074074074074,81.01851851851852,94.53703703703704,79.72222222222223
227,93.14814814814815,80.46296296296296,91.94444444444444,80.92592592592592,95.37037037037037,79.25925925925925
228,90.0,79.72222222222223,92.4074074074074,80.83333333333333,95.64814814814815,76.11111111111111
229,91.75925925925925,80.55555555555556,92.5925925925926,82.12962962962963,94.25925925925925,78.61111111111111
230,92.87037037037037,81.85185185185185,93.14814814814815,83.05555555555556,96.11111111111111,79.25925925925925
231,91.29629629629629,81.01851851851852,93.98148148148148,82.68518518518519,95.74074074074075,79.07407407407408
232,91.75925925925925,81.01851851851852,90.64814814814815,82.31481481481481,95.37037037037037,79.44444444444444
233,91.85185185185185,80.27777777777777,93.24074074074075,81.01851851851852,95.0925925925926,79.62962962962963
234,91.75925925925925,80.74074074074075,93.24074074074075,81.38888888888889,96.75925925925925,80.18518518518519
235,91.29629629629629,81.20370370370371,91.66666666666667,81.48148148148148,96.20370370370371,80.0
236,91.29629629629629,81.85185185185185,93.61111111111111,81.94444444444444,96.11111111111111,80.0
237,91.75925925925925,81.94444444444444,92.03703703703704,83.70370370370371,95.74074074074075,80.0
238,91.66666666666667,82.5925925925926,91.94444444444444,83.14814814814815,96.57407407407408,79.72222222222223
239,92.5,81.66666666666667,92.12962962962963,79.9074074074074,94.53703703703704,80.18518518518519
240,92.5925925925926,80.83333333333333,93.51851851851852,80.18518518518519,96.01851851851852,80.46296296296296
241,93.14814814814815,80.64814814814815,91.94444444444444,82.77777777777777,96.20370370370371,79.44444444444444
242,93.05555555555556,80.83333333333333,92.68518518518519,82.12962962962963,95.92592592592592,80.18518518518519
243,90.83333333333333,80.55555555555556,92.87037037037037,80.83333333333333,96.48148148148148,79.25925925925925
244,91.85185185185185,80.46296296296296,92.4074074074074,77.31481481481481,95.55555555555556,78.88888888888889
245,92.87037037037037,81.38888888888889,92.5,77.87037037037037,96.38888888888889,78.79629629629629
246,93.42592592592592,82.5925925925926,92.96296296296296,81.75925925925925,96.57407407407408,79.16666666666667
247,93.70370370370371,82.12962962962963,92.87037037037037,82.5,96.20370370370371,80.0925925925926
248,92.22222222222223,82.22222222222223,92.96296296296296,78.14814814814815,97.22222222222223,80.55555555555556
